net,length_um
_3102_,9.36
_3342_,9.36
_3390_,9.36
_3684_,9.36
net262,9.36
net334,9.36
net488,9.36
_3270_,9.34
_4259_,9.34
_0836_,9.325
_2645_,9.32
_3161_,9.32
_3173_,9.32
_4045_,9.32
_4167_,9.32
net220,9.32
net462,9.32
net907,9.32
_1283_,9.3
_1607_,9.3
net184,9.3
_0442_,9.285
_3232_,9.28
net208,9.28
_3117_,9.26
_3814_,9.26
_4225_,9.26
net755,9.26
net946,9.26
_0684_,9.245
_0705_,9.245
_2523_,9.24
_0214_,9.225
_0540_,9.22
_0589_,9.22
_1737_,9.22
_2505_,9.22
net302,9.22
net393,9.22
net498,9.22
net764,9.22
net894,9.22
net1127,9.22
net136,9.2
net254,9.2
net502,9.2
net651,9.2
net791,9.2
_1490_,9.18
_4166_,9.18
net212,9.18
_2299_,9.16
rf.registers\[30\]\[28\],9.145
_2236_,9.14
_0967_,9.125
_2743_,9.12
_1833_,9.1
_1911_,9.1
_2085_,9.1
net496,9.1
net528,9.1
net899,9.1
_1143_,9.08
rf.registers\[23\]\[17\],9.08
net213,9.08
_0959_,9.075
_3292_,9.06
_3584_,9.06
net965,9.06
_0349_,9.045
_2517_,9.04
A3[1],9.03
_0123_,9.025
_0931_,9.025
_1837_,9.02
_1931_,9.02
_4254_,9.02
rf.registers\[4\]\[16\],9.02
net602,9.02
net633,9.02
_0834_,9.005
rf.registers\[28\]\[8\],9
rf.registers\[5\]\[26\],9
_0185_,8.985
_0919_,8.985
_1131_,8.98
_1778_,8.98
_3138_,8.98
_4081_,8.98
_4265_,8.98
net392,8.98
net534,8.98
net934,8.98
_1405_,8.96
_2401_,8.96
_3136_,8.96
_4015_,8.96
_0503_,8.945
_1585_,8.94
_1611_,8.94
_2537_,8.94
_2808_,8.94
_2833_,8.94
_3268_,8.94
_4164_,8.94
net816,8.94
_0257_,8.925
_0584_,8.925
_0260_,8.92
_2540_,8.92
_3972_,8.92
_1456_,8.9
_2074_,8.9
_2361_,8.9
_2508_,8.9
_2542_,8.9
_3208_,8.9
net683,8.9
net956,8.9
_0157_,8.88
_3258_,8.88
_3593_,8.88
_4170_,8.88
_2923_,8.87
_0454_,8.865
_1007_,8.865
_3511_,8.86
_3559_,8.86
_3644_,8.86
_3671_,8.86
_3895_,8.86
_3960_,8.86
net692,8.86
net852,8.86
_0235_,8.84
_1744_,8.84
net268,8.84
_0228_,8.825
_0908_,8.825
_2988_,8.82
_3338_,8.82
_0197_,8.805
_1345_,8.8
_1434_,8.8
net800,8.8
net1051,8.8
_0802_,8.785
_1400_,8.78
_2560_,8.78
net1088,8.78
_0265_,8.765
_1473_,8.76
_3790_,8.76
net454,8.76
net457,8.76
net802,8.76
_1412_,8.74
_1452_,8.74
_2206_,8.74
_2677_,8.74
net798,8.74
_0240_,8.725
_0292_,8.725
_0682_,8.72
net294,8.72
net416,8.72
_2345_,8.7
_2360_,8.7
_2726_,8.7
rf.registers\[17\]\[26\],8.7
_0141_,8.685
_1652_,8.68
_1930_,8.68
_2170_,8.68
_2414_,8.68
net436,8.68
_0222_,8.645
net354,8.64
net818,8.64
net89,8.62
net731,8.62
net736,8.62
_0045_,8.605
_2173_,8.6
_3163_,8.6
net506,8.6
_3731_,8.58
_4245_,8.58
_1137_,8.56
_3042_,8.56
_3768_,8.56
net405,8.56
net533,8.56
net758,8.56
net1144,8.56
_1353_,8.54
_0607_,8.525
_0670_,8.525
_1600_,8.52
_2137_,8.52
_2386_,8.52
_3147_,8.52
_3459_,8.52
_3518_,8.52
_3986_,8.52
_4135_,8.52
net896,8.52
net1098,8.52
_0258_,8.505
_2769_,8.5
_3078_,8.5
_3265_,8.5
_3283_,8.5
_0806_,8.485
_4044_,8.48
net297,8.48
net658,8.48
net701,8.48
_3426_,8.46
_0660_,8.455
_0809_,8.445
_2168_,8.44
_2742_,8.44
_2770_,8.44
_3026_,8.44
_3049_,8.44
_3281_,8.44
_3380_,8.44
_3659_,8.44
_3717_,8.44
_4026_,8.44
net803,8.44
_3221_,8.42
_0080_,8.405
_0137_,8.405
_1091_,8.4
_1562_,8.4
_2167_,8.4
_2948_,8.4
_3618_,8.4
_3748_,8.4
_3845_,8.4
net613,8.4
net344,8.38
net839,8.38
_0827_,8.365
_1046_,8.36
_1568_,8.36
_2063_,8.36
_2262_,8.36
_3690_,8.36
net909,8.36
_0224_,8.34
_0941_,8.34
_1133_,8.34
_1854_,8.34
_1865_,8.34
_2278_,8.34
_3185_,8.34
_4069_,8.34
_0005_,8.32
rf.registers\[16\]\[13\],8.32
rf.registers\[17\]\[22\],8.32
_0301_,8.305
_1835_,8.3
_2217_,8.3
_2282_,8.3
_2500_,8.3
net385,8.3
net729,8.3
net812,8.3
net1026,8.3
_0033_,8.285
_0110_,8.285
_1506_,8.28
_1965_,8.28
_2087_,8.28
net1141,8.28
_0523_,8.265
_0226_,8.26
_4130_,8.26
_1244_,8.24
_1317_,8.24
_2101_,8.24
_0476_,8.225
_0509_,8.225
_1209_,8.22
_2094_,8.2
_2983_,8.2
_3237_,8.2
_3553_,8.2
net241,8.2
net477,8.2
_0974_,8.195
_2203_,8.18
net490,8.18
_0220_,8.175
_0007_,8.165
_0300_,8.165
_0984_,8.165
_1062_,8.16
_1914_,8.16
_2852_,8.16
net510,8.16
_0420_,8.145
_0428_,8.145
_0437_,8.145
_1226_,8.14
_1306_,8.14
_2895_,8.14
_3358_,8.14
_3871_,8.14
_0393_,8.135
_0930_,8.12
_1926_,8.12
_3262_,8.12
_0949_,8.105
_1791_,8.1
_2028_,8.1
_2353_,8.1
_2366_,8.1
_3958_,8.1
net524,8.1
net805,8.1
_1120_,8.085
_0081_,8.065
_0309_,8.065
_0522_,8.065
_1000_,8.065
_1004_,8.065
_1304_,8.06
_1502_,8.06
_1627_,8.06
_3354_,8.06
_3645_,8.06
_4013_,8.06
_4063_,8.06
net511,8.06
net739,8.06
_3625_,8.04
_0122_,8.025
_0390_,8.025
_3152_,8.02
_3785_,8.02
_3802_,8.02
_3826_,8.02
_3607_,8
net959,8
_0903_,7.985
_1140_,7.98
_1906_,7.98
_3732_,7.98
_3777_,7.98
_3784_,7.98
_3886_,7.98
_4053_,7.98
net587,7.98
net1128,7.98
_0318_,7.965
_3875_,7.96
_1079_,7.94
_1950_,7.94
_2201_,7.94
_3209_,7.94
_3216_,7.94
_4195_,7.94
net322,7.94
net439,7.94
net480,7.94
net663,7.94
net724,7.94
net1071,7.94
_0008_,7.92
_0486_,7.92
net1059,7.92
_2003_,7.9
_3870_,7.9
net359,7.9
_0972_,7.885
_0291_,7.88
_0538_,7.88
_0811_,7.88
_1243_,7.88
_2457_,7.88
net525,7.88
net646,7.88
_0524_,7.865
_0521_,7.86
_1335_,7.86
_1550_,7.86
rf.registers\[28\]\[10\],7.86
net642,7.86
_0108_,7.845
_0163_,7.845
_0645_,7.845
net205,7.84
net466,7.84
net509,7.84
net515,7.84
net661,7.84
net973,7.84
_0303_,7.825
_1867_,7.82
_1908_,7.82
net401,7.82
net537,7.82
net708,7.82
_0117_,7.815
_0146_,7.815
_1278_,7.81
_0793_,7.805
_0979_,7.805
net526,7.8
net432,7.78
net785,7.78
_0194_,7.765
_1979_,7.74
net103,7.74
_1613_,7.735
_1988_,7.73
_1644_,7.68
_2027_,7.68
_2183_,7.68
_3108_,7.68
_3583_,7.68
_4226_,7.68
net333,7.68
net848,7.68
net977,7.68
_0427_,7.665
_0615_,7.66
_2843_,7.66
_2887_,7.66
_3057_,7.66
_3357_,7.66
_3846_,7.66
net717,7.66
net1151,7.66
_0416_,7.645
_1056_,7.64
_1163_,7.64
_1305_,7.64
_1527_,7.64
_1852_,7.64
_1869_,7.64
_1928_,7.64
_1963_,7.64
_2779_,7.64
_3676_,7.64
_3801_,7.64
_4101_,7.64
rf.registers\[21\]\[7\],7.64
net847,7.64
_2954_,7.62
_0051_,7.615
_1188_,7.61
_0012_,7.605
_0115_,7.605
_0753_,7.605
_1371_,7.6
_2009_,7.6
_2029_,7.6
_2972_,7.6
_3369_,7.6
_3378_,7.6
_3467_,7.6
_3513_,7.6
_3606_,7.6
_4056_,7.6
_4263_,7.6
net698,7.6
_1108_,7.58
_2938_,7.58
_2945_,7.58
_3453_,7.58
_4175_,7.58
_0178_,7.565
_0439_,7.565
_0677_,7.565
_1774_,7.56
_2026_,7.56
_2732_,7.56
_2989_,7.56
_3532_,7.56
_4184_,7.56
net583,7.56
net725,7.56
net1002,7.56
_0657_,7.525
_1630_,7.52
_1771_,7.52
_2147_,7.52
_3123_,7.52
_3856_,7.52
_4138_,7.52
_4153_,7.52
net304,7.52
net367,7.52
net441,7.52
net1068,7.52
net1074,7.52
_0805_,7.515
_0814_,7.515
_0926_,7.515
_1814_,7.5
_4178_,7.5
_0296_,7.485
_1271_,7.48
_2263_,7.48
_2956_,7.48
_3249_,7.48
_3939_,7.48
_3994_,7.48
net106,7.48
net929,7.48
_0783_,7.46
_0817_,7.46
net277,7.46
net370,7.46
net832,7.46
net834,7.46
WD3[18],7.45
_1983_,7.44
_2362_,7.44
_3793_,7.44
_1398_,7.43
_0003_,7.42
_0847_,7.42
_1362_,7.42
_1432_,7.42
_1606_,7.42
net325,7.42
net410,7.42
net433,7.42
net514,7.42
net573,7.42
net750,7.42
_0125_,7.4
_1301_,7.4
_2359_,7.4
_2817_,7.4
rf.registers\[16\]\[31\],7.4
_0044_,7.385
_0154_,7.385
_0525_,7.385
_1698_,7.38
_1970_,7.38
_2008_,7.38
_2628_,7.38
net647,7.38
net655,7.38
net674,7.38
net682,7.38
_1440_,7.36
_1855_,7.36
net137,7.36
net593,7.36
net768,7.36
_0500_,7.355
_0962_,7.345
_2238_,7.34
net644,7.34
_1543_,7.32
_2171_,7.32
net891,7.32
_0276_,7.305
_0937_,7.305
_0970_,7.305
_2417_,7.3
net765,7.3
_0398_,7.285
_1310_,7.28
_1359_,7.28
_2693_,7.28
_3823_,7.28
_0562_,7.255
_2466_,7.24
_2541_,7.24
net83,7.24
net1086,7.24
_0160_,7.225
_1312_,7.22
_3389_,7.22
_3817_,7.22
_3841_,7.22
_4057_,7.22
_4253_,7.22
_0243_,7.2
_0920_,7.2
_1724_,7.2
_2016_,7.2
_2357_,7.2
_2399_,7.2
_0282_,7.185
_1329_,7.18
_1623_,7.18
_1628_,7.18
_1817_,7.18
_2181_,7.18
_2702_,7.18
_3347_,7.18
_3781_,7.18
_3997_,7.18
_4193_,7.18
net101,7.18
net861,7.18
_0603_,7.145
_0734_,7.145
_0829_,7.145
_3542_,7.14
_3706_,7.14
_4134_,7.14
_3252_,7.12
_3568_,7.12
_4140_,7.12
_0822_,7.1
_1349_,7.1
_1632_,7.1
_1783_,7.1
_2350_,7.1
_2615_,7.1
_3332_,7.1
_3955_,7.1
_3984_,7.1
_4089_,7.1
net337,7.1
net571,7.1
net626,7.1
net795,7.1
net823,7.1
_1128_,7.08
_1834_,7.06
_2308_,7.06
_2422_,7.06
_3149_,7.06
_3170_,7.06
_3410_,7.06
_3572_,7.06
_3694_,7.06
_3769_,7.06
_3849_,7.06
_4038_,7.06
_4115_,7.06
net216,7.06
net952,7.06
_0209_,7.045
_0628_,7.045
_0960_,7.04
_3176_,7.04
_0451_,7.025
_0637_,7.02
_0884_,7.02
_0275_,7
net291,7
net777,7
A2[3],6.99
WD3[6],6.99
_0942_,6.985
_1524_,6.98
_1992_,6.98
_3082_,6.98
_3240_,6.98
_3501_,6.98
_4230_,6.98
_0358_,6.965
_1631_,6.96
_1809_,6.96
_1917_,6.96
_2004_,6.96
net144,6.96
net211,6.96
net239,6.96
net426,6.96
net864,6.96
net1047,6.96
_1165_,6.94
_1517_,6.94
_1529_,6.94
_2344_,6.94
net222,6.94
net321,6.94
_0169_,6.925
_2055_,6.92
_2257_,6.92
_4032_,6.92
net266,6.92
net1091,6.92
_2473_,6.9
net329,6.9
net450,6.9
net1012,6.9
net1065,6.9
_0172_,6.885
_0422_,6.885
_0746_,6.885
_0776_,6.88
_2153_,6.88
net181,6.88
net207,6.88
WD3[21],6.86
_1177_,6.86
_2289_,6.86
_2459_,6.86
_0083_,6.855
_0813_,6.845
_1338_,6.84
_1479_,6.84
_1525_,6.84
_2112_,6.84
net368,6.84
net504,6.84
_0322_,6.825
_0592_,6.825
_0665_,6.825
_0685_,6.825
_0026_,6.805
_0267_,6.795
_0332_,6.795
_0496_,6.785
_1567_,6.78
_2409_,6.78
_2557_,6.78
_3383_,6.78
A1[0],6.77
A1[4],6.77
A3[4],6.77
WD3[13],6.77
WD3[15],6.77
WD3[23],6.77
WD3[25],6.77
WD3[29],6.77
WD3[31],6.77
WD3[7],6.77
_2047_,6.76
_2874_,6.76
_3285_,6.76
_3307_,6.76
_3526_,6.76
_3656_,6.76
_3697_,6.76
_3709_,6.76
_3824_,6.76
net943,6.76
net1105,6.76
_0849_,6.755
_2141_,6.74
net133,6.74
_1068_,6.72
_1488_,6.72
_1578_,6.72
_2213_,6.72
_3150_,6.72
_3322_,6.72
_3349_,6.72
_3381_,6.72
_3407_,6.72
_3674_,6.72
_3695_,6.72
_3754_,6.72
net608,6.72
_0290_,6.705
_0710_,6.705
_0823_,6.705
_0886_,6.705
net1035,6.7
_0006_,6.685
_0217_,6.685
_0279_,6.685
_0285_,6.685
_0653_,6.685
_0696_,6.685
_0899_,6.685
_2623_,6.66
_3063_,6.66
_3184_,6.66
_3188_,6.66
_3678_,6.66
_3716_,6.66
_3911_,6.66
A1[2],6.65
_1534_,6.64
_1546_,6.64
_1830_,6.64
_2099_,6.64
_2884_,6.64
_4262_,6.64
net299,6.64
net611,6.64
_0229_,6.625
_2864_,6.62
_2872_,6.62
_0029_,6.615
_1117_,6.6
_1185_,6.6
_1367_,6.6
_1513_,6.6
_1594_,6.6
_1755_,6.6
_1936_,6.6
_2025_,6.6
_2432_,6.6
_2611_,6.6
_2787_,6.6
_3115_,6.6
_3158_,6.6
_3164_,6.6
_3175_,6.6
_3544_,6.6
_3565_,6.6
_3637_,6.6
_3726_,6.6
_3729_,6.6
_3873_,6.6
_3881_,6.6
_3934_,6.6
_3940_,6.6
_3982_,6.6
_4171_,6.6
net189,6.6
net378,6.6
net481,6.6
net556,6.6
net881,6.6
_2907_,6.58
_3207_,6.58
_0394_,6.545
_0380_,6.54
_1130_,6.54
_1150_,6.54
_2128_,6.54
net632,6.54
net656,6.54
net862,6.54
net1040,6.54
_0215_,6.525
_1769_,6.52
_3404_,6.52
_3980_,6.52
_0147_,6.5
_0148_,6.5
_0352_,6.5
_0397_,6.5
_0736_,6.5
_0951_,6.5
_1443_,6.5
_1460_,6.5
_1657_,6.5
_1816_,6.5
_1966_,6.5
_2093_,6.5
net362,6.5
net434,6.5
net494,6.5
net522,6.5
net600,6.5
net609,6.5
net629,6.5
net637,6.5
net660,6.5
net684,6.5
net721,6.5
net826,6.5
net851,6.5
_1651_,6.48
_2700_,6.48
_0333_,6.475
_0170_,6.465
_0643_,6.465
_1063_,6.46
_1295_,6.46
net773,6.46
_0441_,6.445
_1872_,6.44
_2604_,6.44
net459,6.44
net840,6.44
net1017,6.44
net1076,6.44
_0004_,6.425
_0982_,6.42
_4207_,6.42
_2322_,6.4
net148,6.4
_2228_,6.38
net281,6.38
net415,6.38
net482,6.38
_0067_,6.365
_0248_,6.365
_0263_,6.365
_0272_,6.365
_0436_,6.365
_0471_,6.365
_0555_,6.365
_0690_,6.365
_0898_,6.365
_0989_,6.365
_1010_,6.365
_1240_,6.36
_2602_,6.36
net149,6.36
_0669_,6.355
_1401_,6.32
_1845_,6.32
net677,6.32
net763,6.32
A3[2],6.31
WD3[11],6.31
WD3[17],6.31
WD3[19],6.31
WD3[3],6.31
WD3[5],6.31
_2429_,6.31
opcode[1],6.31
_0370_,6.305
_1789_,6.3
_3080_,6.3
_3300_,6.3
_3350_,6.3
_3391_,6.3
_3428_,6.3
_3451_,6.3
_3512_,6.3
_3631_,6.3
_3638_,6.3
_4095_,6.3
_4156_,6.3
_4214_,6.3
_0552_,6.285
_1781_,6.28
_2479_,6.28
_2580_,6.28
_2958_,6.28
_0470_,6.265
_0855_,6.265
_1270_,6.26
_1646_,6.26
_2010_,6.26
_3363_,6.26
_3427_,6.26
_3642_,6.26
_3721_,6.26
_3944_,6.26
_3946_,6.26
_3949_,6.26
_4090_,6.26
_4110_,6.26
net417,6.26
net565,6.26
net926,6.26
net1018,6.26
net1102,6.26
_0035_,6.225
_0174_,6.225
_0366_,6.225
_0577_,6.225
_0604_,6.225
_0621_,6.225
_0803_,6.225
_3051_,6.2
_3284_,6.2
_3291_,6.2
_3317_,6.2
_3356_,6.2
_3564_,6.2
_3892_,6.2
_0588_,6.185
_0597_,6.185
_0631_,6.185
_0674_,6.185
_0828_,6.185
_1327_,6.18
_1643_,6.18
_1786_,6.18
_2177_,6.18
_2267_,6.18
_2916_,6.18
_3086_,6.18
_3254_,6.18
_3629_,6.18
_4078_,6.18
net397,6.18
net838,6.18
net1152,6.18
net954,6.16
_0850_,6.155
_1991_,6.14
_2081_,6.14
_2145_,6.14
_3177_,6.14
_3222_,6.14
_3321_,6.14
_3408_,6.14
_3440_,6.14
_3619_,6.14
_3744_,6.14
_3821_,6.14
_3827_,6.14
_3878_,6.14
_4020_,6.14
_4080_,6.14
net139,6.14
net240,6.14
net320,6.14
net908,6.14
net1019,6.14
_0101_,6.135
_1549_,6.12
A3[3],6.09
WD3[0],6.09
WD3[10],6.09
WD3[16],6.09
WD3[20],6.09
WD3[22],6.09
WD3[24],6.09
WD3[2],6.09
WD3[30],6.09
WE3,6.09
_0651_,6.08
_1583_,6.08
net331,6.08
net428,6.08
net507,6.08
net521,6.08
_0063_,6.075
_0550_,6.065
_0594_,6.065
_0871_,6.065
_1829_,6.06
_1946_,6.06
_1959_,6.06
_1984_,6.06
_3215_,6.06
_4054_,6.06
_0570_,6.04
_1176_,6.04
_1465_,6.04
_1985_,6.04
_2971_,6.04
_3072_,6.04
_3861_,6.04
net153,6.04
net311,6.04
net352,6.04
net411,6.04
net425,6.04
net447,6.04
net512,6.04
_1416_,6.02
net1108,6.02
_0312_,6.005
_0325_,6.005
_0453_,5.985
_1382_,5.98
_2115_,5.98
net226,5.98
net408,5.98
net474,5.98
net518,5.98
net657,5.98
A1[1],5.97
A1[3],5.97
A2[2],5.97
WD3[12],5.97
WD3[14],5.97
WD3[26],5.97
WD3[27],5.97
WD3[28],5.97
WD3[4],5.97
WD3[8],5.97
WD3[9],5.97
opcode[0],5.97
_2249_,5.96
net668,5.96
net759,5.96
_0016_,5.94
_1598_,5.92
_0745_,5.905
_0810_,5.895
_3922_,5.895
_0683_,5.865
_2493_,5.86
_2994_,5.86
_0408_,5.84
_1516_,5.84
_1665_,5.84
_1741_,5.84
_1939_,5.84
_2187_,5.84
_2235_,5.84
_2375_,5.84
_2582_,5.84
_2998_,5.84
_3112_,5.84
_3305_,5.84
_3465_,5.84
_3803_,5.84
_4006_,5.84
_4064_,5.84
_4116_,5.84
net597,5.84
net824,5.84
net1110,5.84
_1475_,5.82
_2599_,5.82
_0061_,5.805
_0624_,5.805
_2244_,5.805
_1474_,5.8
_2215_,5.8
_2813_,5.8
_3129_,5.8
_3316_,5.8
_3775_,5.8
_3831_,5.8
_4014_,5.8
_4148_,5.8
net270,5.8
net380,5.8
_2139_,5.78
_0418_,5.775
_0261_,5.765
_0424_,5.765
_0455_,5.765
_0463_,5.765
_0497_,5.765
_0790_,5.765
_0794_,5.765
_0981_,5.765
_0778_,5.76
_2438_,5.74
_2805_,5.74
_3599_,5.74
_3727_,5.74
_4082_,5.74
_4128_,5.74
_0324_,5.725
_0543_,5.725
_0968_,5.725
_1099_,5.72
_1261_,5.72
_1496_,5.72
_1736_,5.72
_1888_,5.72
_2032_,5.72
_2241_,5.72
_2970_,5.72
_3127_,5.72
_3226_,5.72
_3229_,5.72
_3371_,5.72
_3648_,5.72
_3719_,5.72
_3810_,5.72
_3948_,5.72
_4022_,5.72
_4071_,5.72
_4131_,5.72
_4189_,5.72
net286,5.72
net315,5.72
net967,5.72
net1007,5.72
net1143,5.72
_0295_,5.705
_0797_,5.705
_0998_,5.705
_0167_,5.7
_3475_,5.7
net1107,5.7
_1356_,5.68
_1437_,5.68
_2851_,5.68
_3012_,5.68
_3059_,5.68
_3146_,5.68
_3233_,5.68
_3241_,5.68
_3377_,5.68
_3521_,5.68
_3547_,5.68
_3908_,5.68
_3937_,5.68
_3950_,5.68
_3990_,5.68
_4012_,5.68
_4050_,5.68
_4157_,5.68
_4163_,5.68
net307,5.68
net442,5.68
net492,5.68
_0642_,5.675
_0848_,5.665
_0074_,5.66
_2519_,5.65
_0133_,5.645
_0456_,5.645
_0569_,5.645
_0707_,5.645
alu_out[25],5.63
alu_out[27],5.63
_0573_,5.625
_0212_,5.62
_0410_,5.62
_0429_,5.62
_0679_,5.62
_1269_,5.62
_1358_,5.62
_1386_,5.62
net256,5.62
net301,5.62
net543,5.62
net568,5.62
net1050,5.62
net1072,5.62
_1250_,5.61
_0270_,5.605
_0328_,5.605
_1548_,5.6
_2349_,5.6
_2786_,5.6
_2811_,5.6
_3655_,5.6
_3913_,5.6
net166,5.6
net910,5.6
_0054_,5.58
_0106_,5.58
_0425_,5.58
_0478_,5.58
_0664_,5.58
_1067_,5.58
_2042_,5.58
_2258_,5.58
net361,5.58
net770,5.58
net846,5.58
net1028,5.58
net1036,5.58
_2164_,5.57
_1448_,5.56
_1981_,5.56
_0134_,5.545
_0417_,5.545
_1469_,5.52
_1907_,5.52
net150,5.52
net155,5.52
net221,5.52
net273,5.52
net918,5.52
_0508_,5.505
_0873_,5.505
_1648_,5.5
_2937_,5.5
_3047_,5.5
net246,5.5
_0150_,5.48
_2354_,5.48
net154,5.48
net194,5.48
_0355_,5.475
_0744_,5.465
_1113_,5.46
net636,5.46
_0529_,5.445
_0870_,5.445
_2865_,5.44
net523,5.44
_0152_,5.435
_0207_,5.435
_0351_,5.435
_0445_,5.435
_0944_,5.435
_1780_,5.4
_2644_,5.4
_0440_,5.385
_1453_,5.38
_1491_,5.38
_1501_,5.38
_1569_,5.38
_1915_,5.38
_2379_,5.38
_3196_,5.38
_3260_,5.38
_3723_,5.38
_4088_,5.38
_4151_,5.38
_4203_,5.38
_4260_,5.38
net427,5.38
net1034,5.38
net1041,5.36
_0314_,5.345
_1393_,5.34
_1499_,5.34
_1574_,5.34
_2980_,5.34
_3190_,5.34
_3471_,5.34
_3530_,5.34
_3614_,5.34
_3692_,5.34
_3837_,5.34
_3842_,5.34
_4021_,5.34
_4160_,5.34
_4240_,5.34
net866,5.34
net1114,5.34
_0102_,5.305
_0541_,5.305
_0583_,5.305
_0925_,5.305
alu_out[24],5.29
_0225_,5.285
_1058_,5.28
_1811_,5.28
_1987_,5.28
_2724_,5.28
_2959_,5.28
_3890_,5.28
_3962_,5.28
_0293_,5.265
_0382_,5.265
_0606_,5.265
_1414_,5.26
_2435_,5.26
_3385_,5.26
_3825_,5.26
_3847_,5.26
_3971_,5.26
_4046_,5.26
_4052_,5.26
_4194_,5.26
net196,5.26
net351,5.26
net396,5.26
_0875_,5.24
_4122_,5.24
net173,5.24
_1077_,5.22
_1218_,5.22
_1247_,5.22
_1581_,5.22
_1753_,5.22
_2083_,5.22
_2507_,5.22
_2574_,5.22
_2764_,5.22
_2772_,5.22
_2949_,5.22
_3088_,5.22
_3186_,5.22
_3204_,5.22
_3218_,5.22
_3271_,5.22
_3333_,5.22
_3360_,5.22
_3535_,5.22
_3603_,5.22
_3840_,5.22
_3931_,5.22
_3935_,5.22
_4017_,5.22
_4037_,5.22
_4048_,5.22
_4100_,5.22
_4123_,5.22
net70,5.22
net120,5.22
net165,5.22
net168,5.22
net186,5.22
net343,5.22
net535,5.22
net680,5.22
net726,5.22
_0253_,5.215
_0096_,5.16
_0510_,5.16
_0648_,5.16
_0718_,5.16
_0808_,5.16
_0830_,5.16
_0865_,5.16
_1020_,5.16
_1122_,5.16
_1875_,5.16
_1968_,5.16
_2070_,5.16
net138,5.16
net271,5.16
net421,5.16
net575,5.16
net653,5.16
net754,5.16
net827,5.16
net835,5.16
_0601_,5.145
_1030_,5.14
_2126_,5.14
_3370_,5.14
_3961_,5.14
net263,5.14
net400,5.14
net787,5.14
net830,5.14
net970,5.14
net1000,5.14
net1112,5.14
_1366_,5.12
_1890_,5.12
_2196_,5.12
_2202_,5.12
_2207_,5.12
_3605_,5.12
net289,5.12
net445,5.12
net641,5.12
net662,5.12
net741,5.12
net745,5.12
net751,5.12
net786,5.12
net809,5.12
net995,5.12
net1106,5.12
net1126,5.12
_0888_,5.105
net363,5.1
_0079_,5.095
_0158_,5.095
_0201_,5.095
_0357_,5.095
_0880_,5.095
_2092_,5.095
_0269_,5.085
_0363_,5.085
_0900_,5.085
WD3[1],5.07
_0129_,5.065
_0289_,5.065
_1971_,5.06
_2321_,5.06
net738,5.06
net859,5.06
_0072_,5.045
_0199_,5.045
_0391_,5.045
_2275_,5.045
_1772_,5.04
_2332_,5.02
_2951_,5.02
net135,5.02
_2089_,5
net404,5
_0769_,4.985
_0773_,4.985
_0954_,4.985
_0423_,4.975
_0166_,4.945
_0985_,4.94
_2839_,4.94
_0211_,4.925
_0485_,4.925
_1815_,4.92
_2157_,4.92
_2266_,4.92
_2270_,4.92
_2728_,4.92
_2825_,4.92
_2881_,4.92
_3329_,4.92
_3834_,4.92
_3835_,4.92
_4035_,4.92
net314,4.92
net810,4.92
net857,4.92
net964,4.92
_2763_,4.9
_3640_,4.9
_3893_,4.9
net1140,4.9
_0316_,4.885
_0513_,4.885
_0695_,4.885
_2685_,4.88
_2828_,4.88
_2992_,4.88
_3162_,4.88
_3286_,4.88
_3327_,4.88
_3423_,4.88
_3580_,4.88
_3630_,4.88
_3702_,4.88
_3760_,4.88
_3833_,4.88
_3985_,4.88
net398,4.88
net517,4.88
net974,4.88
net997,4.88
_0047_,4.845
_0112_,4.845
_0190_,4.845
_0192_,4.845
_0330_,4.845
_0339_,4.845
_0527_,4.845
_0556_,4.845
_0617_,4.845
_0839_,4.845
_0953_,4.845
_0965_,4.845
_1227_,4.82
_0854_,4.805
_1442_,4.8
_1595_,4.8
_2195_,4.8
_2765_,4.8
_2794_,4.8
_2918_,4.8
_3434_,4.8
_3703_,4.8
_4077_,4.8
_4104_,4.8
_4235_,4.8
net92,4.8
net140,4.8
net269,4.8
net376,4.8
net623,4.8
net638,4.8
net784,4.8
net916,4.8
_1656_,4.76
_2514_,4.76
_2761_,4.76
_2919_,4.76
_3053_,4.76
_3372_,4.76
_3756_,4.76
_3848_,4.76
_4129_,4.76
net463,4.76
net854,4.76
net920,4.76
_0002_,4.755
_0472_,4.755
_0019_,4.735
alu_out[2],4.73
_0402_,4.725
_0862_,4.725
_0184_,4.7
_0379_,4.7
_0692_,4.7
_1014_,4.7
_1129_,4.7
_1565_,4.7
_1870_,4.7
_1927_,4.7
_2771_,4.7
net157,4.7
net192,4.7
net215,4.7
net318,4.7
net332,4.7
net471,4.7
net783,4.7
net796,4.7
_2395_,4.68
_2455_,4.68
_4070_,4.68
net419,4.68
net489,4.68
net601,4.68
_0542_,4.675
_1223_,4.66
_1900_,4.66
_2000_,4.66
_2002_,4.66
_2722_,4.66
net323,4.66
net464,4.66
net544,4.66
net696,4.66
net1003,4.66
net950,4.65
_0779_,4.635
_0890_,4.635
alu_out[1],4.61
alu_out[29],4.61
alu_out[31],4.61
_1747_,4.6
_2130_,4.6
_2924_,4.6
net171,4.6
net409,4.6
net444,4.6
net676,4.6
_0662_,4.595
_0049_,4.585
_0374_,4.585
_0392_,4.585
_0409_,4.585
_0721_,4.585
_0740_,4.585
_0760_,4.585
_0866_,4.585
_0868_,4.585
_0119_,4.58
_4185_,4.58
_0558_,4.575
_0326_,4.56
